440	10816
441	10465
442	10271
443	10352
444	10320
445	10212
446	10215
447	10275
448	10089
449	10130
450	10289
451	10244
452	10185
453	10325
454	10030
455	10006
456	9857
457	9640
458	9800
459	9679
460	9274
461	9524
462	9380
463	9156
464	9033
465	8758
466	8786
467	8588
468	8618
469	8438
470	8492
471	8350
472	8436
473	8319
474	8410
475	8608
476	8956
477	9119
478	8392
479	8002
480	7763
481	7801
482	7955
483	7977
484	7813
485	7540
486	7390
487	7269
488	7280
489	7185
490	7209
491	7066
492	7315
493	7287
494	7586
495	7313
496	7079
497	7054
498	6751
499	6843
500	6763
501	7028
502	7124
503	7299
504	9292
505	28147
506	152335
507	591556
508	1253928
509	1343493
510	707088
511	185554
512	29410
513	6544
514	4420
515	3865
516	3796
517	3711
518	3536
519	3382
520	3380
521	3365
522	3351
523	3380
524	3609
525	3817
526	4225
527	4464
528	4688
529	4795
530	4890
531	4715
532	4666
533	4544
534	4158
535	4023
536	3860
537	3774
538	3527
539	3313
540	2952
541	2651
542	2617
543	2656
544	3254
545	7421
546	32294
547	105912
548	186184
549	167213
550	76034
551	19736
552	6324
553	4487
554	2970
555	1988
556	1683
557	1872
558	2174
559	2095
560	1718
561	1381
562	1284
563	1244
564	1237
565	1344
566	1342
567	1429
568	1346
569	1389
570	1464
571	1422
572	1373
573	1353
574	1387
575	1328
576	1272
577	1256
578	1174
579	1201
580	1181
581	1169
582	1171
583	1199
584	1082
585	1167
586	1078
587	1226
588	1362
589	1311
590	1300
591	1357
592	1534
593	1427
594	1252
595	1139
596	1080
597	1151
598	1148
599	1085
600	1076
601	1040
602	1099
603	1029
604	1089
605	1122
606	1090
607	1049
608	1103
609	1062
610	1138
611	1157
612	1135
613	1149
614	1156
615	1124
616	1135
617	1194
618	1275
619	1250
620	1317
621	1446
622	2053
623	3595
624	4927
625	4098
626	2024
627	912
628	662
629	578
630	572
631	606
632	618
633	623
634	600
635	617
636	595
637	592
638	593
639	584
640	552
641	609
642	594
643	569
644	620
645	654
646	603
647	516
648	592
649	577
650	581
651	571
652	627
653	555
654	586
655	566
656	542
657	608
658	587
659	578
660	590
661	595
662	611
663	662
664	592
665	523
666	561
667	527
668	513
669	528
670	487
671	528
672	496
673	481
674	500
675	475
676	473
677	479
678	527
679	485
680	507
681	514
682	478
683	532
684	551
685	651
686	598
687	535
688	467
689	462
690	469
691	473
692	454
693	468
694	459
695	477
696	441
697	494
698	480
699	481
700	443
701	452
702	472
703	440
704	430
705	432
706	406
707	415
708	417
709	425
710	426
711	430
712	476
713	453
714	470
715	456
716	426
717	430
718	447
719	418
720	440
721	438
722	460
723	422
724	456
725	430
726	476
727	472
728	524
729	619
730	605
731	571
732	524
733	459
734	481
735	465
736	412
737	400
738	377
739	430
740	391
741	393
742	408
743	364
744	396
745	431
746	373
747	391
748	407
749	412
750	374
751	363
752	377
753	395
754	397
755	355
756	395
757	369
758	363
759	361
760	373
761	343
762	371
763	355
764	366
765	350
766	342
767	347
768	338
769	380
770	364
771	349
772	353
773	303
774	357
775	340
776	327
777	343
778	352
779	365
780	313
781	301
782	320
783	338
784	338
785	322
786	313
787	365
788	380
789	358
790	341
791	298
792	302
793	300
794	315
795	330
796	289
797	306
798	336
799	341
800	298
801	295
802	289
803	315
804	272
805	281
806	322
807	298
808	275
809	268
810	291
811	267
812	302
813	281
814	287
815	317
816	285
817	251
818	263
819	271
820	286
821	268
822	262
823	258
824	269
825	304
826	281
827	296
828	249
829	246
830	261
831	250
832	242
833	305
834	322
835	275
836	211
837	257
838	252
839	249
840	248
841	260
842	252
843	284
844	193
845	208
846	213
847	254
848	202
849	242
850	237
851	245
852	209
853	253
854	203
855	218
856	249
857	219
858	219
859	223
860	256
861	257
862	245
863	250
864	229
865	235
866	232
867	228
868	230
869	272
870	306
871	266
872	252
873	221
874	214
875	219
876	207
877	224
878	185
879	210
880	222
881	206
882	240
883	267
884	271
885	245
886	213
887	196
888	205
889	200
890	224
891	215
892	205
893	246
894	239
895	222
896	220
897	221
898	216
899	230
900	216
901	232
902	259
903	224
904	239
905	190
906	201
907	204
908	208
909	182
910	180
911	178
912	175
913	199
914	185
915	191
916	166
917	186
918	192
919	200
920	208
921	176
922	169
923	191
924	185
925	202
926	182
927	188
928	204
929	212
930	198
931	185
932	188
933	214
934	188
935	204
936	201
937	235
938	286
939	286
940	298
941	282
942	257
943	154
944	170
945	122
946	131
947	129
948	153
949	119
950	130
951	155
952	138
953	139
954	112
955	142
956	114
957	136
958	142
959	130
960	134
961	129
962	147
963	144
964	131
965	124
966	151
967	130
968	122
969	129
970	152
971	114
972	141
973	134
974	153
975	140
976	175
977	164
978	208
979	355
980	348
981	292
982	178
983	138
984	143
985	112
986	116
987	148
988	140
989	134
990	122
991	137
992	120
993	138
994	112
995	128
996	128
997	115
998	145
999	136
1000	142
1001	156
1002	142
1003	161
1004	166
1005	148
1006	169
1007	185
1008	179
1009	187
1010	195
1011	171
1012	199
1013	175
1014	230
1015	245
1016	290
1017	290
1018	167
1019	111
1020	94
1021	72
1022	70
1023	74
1024	79
1025	67
1026	71
1027	77
1028	67
1029	80
1030	74
1031	62
1032	64
1033	72
1034	84
1035	69
1036	65
1037	79
1038	77
1039	82
1040	81
1041	81
1042	83
1043	67
1044	78
1045	82
1046	63
1047	76
1048	83
1049	89
1050	82
1051	91
1052	85
1053	73
1054	90
1055	91
1056	122
1057	109
1058	77
1059	62
1060	46
1061	48
1062	52
1063	62
1064	62
1065	53
1066	73
1067	41
1068	62
1069	42
1070	50
1071	42
1072	40
1073	50
1074	44
1075	39
1076	37
1077	39
1078	67
1079	53
1080	47
1081	53
1082	39
1083	55
1084	54
1085	49
1086	38
1087	56
1088	56
1089	58
1090	49
1091	43
1092	45
1093	46
1094	53
1095	48
1096	47
1097	55
1098	59
1099	49
1100	45
1101	44
1102	58
1103	67
1104	83
1105	65
1106	55
1107	50
1108	42
1109	56
1110	55
1111	47
1112	42
1113	42
1114	31
1115	45
1116	28
1117	46
1118	45
1119	36
1120	42
1121	46
1122	45
1123	68
1124	45
1125	44
1126	45
1127	54
1128	37
1129	49
1130	34
1131	47
1132	42
1133	48
1134	43
1135	45
1136	52
1137	56
1138	49
1139	42
1140	46
1141	45
1142	43
1143	40
1144	36
1145	50
1146	34
1147	47
1148	50
1149	36
1150	44
1151	47
1152	52
1153	32
1154	48
1155	43
1156	45
1157	48
1158	41
1159	45
1160	53
1161	46
1162	41
1163	47
1164	40
1165	38
1166	33
1167	35
1168	51
1169	44
1170	67
1171	47
1172	46
1173	49
1174	39
1175	45
1176	38
1177	39
1178	50
1179	44
1180	31
1181	41
1182	50
1183	35
1184	36
1185	29
1186	38
1187	50
1188	36
1189	37
1190	45
1191	45
1192	45
1193	47
1194	42
1195	41
1196	49
1197	48
1198	35
1199	46
1200	44
1201	42
1202	39
1203	41
1204	46
1205	35
1206	36
1207	53
1208	47
1209	68
1210	82
1211	63
1212	35
1213	42
1214	46
1215	33
1216	35
1217	36
1218	37
1219	49
1220	47
1221	40
1222	38
1223	37
1224	43
1225	48
1226	44
1227	34
1228	33
1229	38
1230	46
1231	42
1232	41
1233	29
1234	36
1235	43
1236	41
1237	28
1238	40
1239	34
1240	35
1241	28
1242	35
1243	36
1244	36
1245	46
1246	40
1247	34
1248	41
1249	32
1250	43
1251	36
1252	31
1253	27
1254	35
1255	41
1256	41
1257	52
1258	61
1259	34
1260	27
1261	44
1262	30
1263	52
1264	30
1265	34
1266	37
1267	37
1268	33
1269	33
1270	32
1271	30
1272	30
1273	40
1274	42
1275	39
1276	31
1277	49
1278	33
1279	39
1280	33
1281	30
1282	48
1283	34
1284	36
1285	28
1286	39
1287	39
1288	38
1289	36
1290	39
1291	37
1292	32
1293	31
1294	30
1295	34
1296	41
1297	39
1298	32
1299	35
1300	75
1301	60
1302	102
1303	68
1304	47
1305	35
1306	33
1307	40
1308	34
1309	34
1310	24
1311	38
1312	42
1313	25
1314	34
1315	26
1316	30
1317	26
1318	34
1319	24
1320	35
1321	36
1322	31
1323	35
1324	37
1325	32
1326	38
1327	24
1328	41
1329	29
1330	19
1331	40
1332	27
1333	41
1334	34
1335	39
1336	39
1337	29
1338	33
1339	25
1340	33
1341	32
1342	29
1343	37
1344	31
1345	25
1346	39
1347	23
1348	33
1349	34
1350	37
1351	31
1352	31
1353	29
1354	37
1355	42
1356	31
1357	29
1358	40
1359	42
1360	33
1361	30
1362	23
1363	36
1364	35
1365	36
1366	30
1367	25
1368	35
1369	36
1370	22
1371	36
1372	31
1373	35
1374	33
1375	32
1376	33
1377	35
1378	40
1379	35
1380	38
1381	36
1382	35
1383	46
1384	71
1385	64
1386	55
1387	29
1388	35
1389	33
1390	28
1391	42
1392	26
1393	31
1394	23
1395	34
1396	30
1397	24
1398	29
1399	25
1400	35
1401	15
1402	17
1403	29
1404	16
1405	35
1406	32
1407	27
1408	37
1409	25
1410	38
1411	38
1412	29
1413	35
1414	33
1415	29
1416	30
1417	28
1418	23
1419	21
1420	29
1421	32
1422	36
1423	27
1424	27
1425	28
1426	32
1427	30
1428	26
1429	33
1430	44
1431	46
1432	44
1433	25
1434	26
1435	26
1436	33
1437	25
1438	33
1439	25
1440	27
1441	27
1442	25
1443	25
1444	24
1445	22
1446	23
1447	16
1448	31
1449	38
1450	32
1451	22
1452	26
1453	26
1454	30
1455	28
1456	40
1457	17
1458	32
1459	35
1460	35
1461	30
1462	19
1463	19
1464	22
1465	35
1466	28
1467	31
1468	26
1469	22
1470	28
1471	22
1472	26
1473	21
1474	31
1475	34
1476	26
1477	33
1478	36
1479	28
1480	30
1481	26
1482	29
1483	24
1484	31
1485	18
1486	23
1487	27
1488	18
1489	22
1490	36
1491	44
1492	23
1493	33
1494	32
1495	30
1496	26
1497	25
1498	26
1499	25
1500	33
1501	15
1502	29
1503	24
1504	25
1505	22
1506	28
1507	17
1508	26
1509	36
1510	22
1511	28
1512	28
1513	42
1514	30
1515	30
1516	27
1517	30
1518	32
1519	54
1520	53
1521	40
1522	35
1523	30
1524	32
1525	32
1526	27
1527	27
1528	24
1529	30
1530	22
1531	21
1532	33
1533	28
1534	27
1535	30
1536	25
1537	31
1538	28
1539	25
1540	32
1541	25
1542	25
1543	28
1544	24
1545	20
1546	31
1547	27
1548	33
1549	30
1550	28
1551	18
1552	28
1553	27
1554	31
1555	30
1556	25
1557	32
1558	26
1559	23
1560	19
1561	31
1562	26
1563	29
1564	29
1565	40
1566	37
1567	58
1568	60
1569	53
1570	37
1571	32
1572	27
1573	23
1574	20
1575	24
1576	25
1577	29
1578	21
1579	22
1580	31
1581	23
1582	19
1583	28
1584	22
1585	24
1586	41
1587	23
1588	32
1589	19
1590	32
1591	26
1592	32
1593	29
1594	26
1595	28
1596	25
1597	20
1598	27
1599	47
1600	72
1601	60
1602	49
1603	32
1604	26
1605	25
1606	27
1607	30
1608	25
1609	24
1610	24
1611	18
1612	29
1613	22
1614	24
1615	24
1616	38
1617	36
1618	25
1619	27
1620	35
1621	36
1622	26
1623	30
1624	27
1625	24
1626	19
1627	24
1628	29
1629	19
1630	28
1631	27
1632	23
1633	33
1634	19
1635	21
1636	18
1637	18
1638	25
1639	25
1640	24
1641	21
1642	23
1643	23
1644	24
1645	23
1646	19
1647	20
1648	37
1649	40
1650	31
1651	33
1652	23
1653	26
1654	27
1655	22
1656	18
1657	23
1658	20
1659	28
1660	23
1661	28
1662	20
1663	22
1664	23
1665	23
1666	26
1667	21
1668	22
1669	24
1670	29
1671	17
1672	21
1673	24
1674	27
1675	47
1676	39
1677	39
1678	24
1679	23
1680	29
1681	22
1682	22
1683	30
1684	26
1685	25
1686	22
1687	24
1688	30
1689	25
1690	29
1691	19
1692	28
1693	23
1694	13
1695	24
1696	29
1697	17
1698	26
1699	28
1700	20
1701	22
1702	23
1703	21
1704	25
1705	18
1706	17
1707	21
1708	10
1709	22
1710	28
1711	25
1712	25
1713	13
1714	23
1715	21
1716	20
1717	28
1718	30
1719	22
1720	26
1721	23
1722	31
1723	19
1724	30
1725	23
1726	28
1727	23
1728	22
1729	21
1730	30
1731	22
1732	32
1733	14
1734	32
1735	28
1736	19
1737	28
1738	19
1739	26
1740	30
1741	17
1742	20
1743	24
1744	17
1745	23
1746	18
1747	27
1748	25
1749	27
1750	23
1751	19
1752	23
1753	25
1754	27
1755	24
1756	23
1757	21
1758	26
1759	30
1760	22
1761	22
1762	28
1763	35
1764	34
1765	28
1766	21
1767	31
1768	41
1769	53
1770	43
1771	26
1772	18
1773	23
1774	14
1775	16
1776	23
1777	16
1778	11
1779	13
1780	21
1781	27
1782	18
1783	20
1784	15
1785	22
1786	27
1787	31
1788	27
1789	28
1790	24
1791	21
1792	17
1793	22
1794	25
1795	27
1796	28
1797	31
1798	14
1799	17
1800	19
1801	20
1802	21
1803	28
1804	13
1805	16
1806	28
1807	15
1808	17
1809	21
1810	18
1811	18
1812	21
1813	16
1814	15
1815	19
1816	14
1817	17
1818	18
1819	23
1820	48
1821	39
1822	32
1823	33
1824	18
1825	27
1826	24
1827	19
1828	19
1829	26
1830	25
1831	23
1832	20
1833	24
1834	13
1835	18
1836	17
1837	17
1838	28
1839	20
1840	26
1841	12
1842	12
1843	20
1844	14
1845	26
1846	23
1847	53
1848	60
1849	53
1850	36
1851	25
1852	23
1853	18
1854	12
1855	17
1856	25
1857	9
1858	11
1859	20
1860	11
1861	13
1862	17
1863	15
1864	16
1865	9
1866	21
1867	14
1868	12
1869	24
1870	12
1871	13
1872	15
1873	18
1874	15
1875	19
1876	19
1877	21
1878	18
1879	15
1880	14
1881	16
1882	17
1883	15
1884	9
1885	17
1886	12
1887	13
1888	8
1889	14
1890	12
1891	12
1892	12
1893	19
1894	11
1895	17
1896	23
1897	8
1898	9
1899	15
1900	13
1901	19
1902	24
1903	26
1904	29
1905	25
1906	16
1907	14
1908	11
1909	14
1910	23
1911	14
1912	16
1913	9
1914	13
1915	13
1916	17
1917	10
1918	7
1919	16
1920	8
1921	19
1922	18
1923	7
1924	16
1925	11
1926	10
1927	12
1928	9
1929	16
1930	13
1931	20
1932	14
1933	15
1934	19
1935	22
1936	11
1937	5
1938	16
1939	10
1940	14
1941	11
1942	11
1943	14
1944	22
1945	13
1946	10
1947	17
1948	18
1949	17
1950	13
1951	10
1952	23
1953	17
1954	24
1955	30
1956	22
1957	22
1958	20
1959	8
1960	5
1961	15
1962	14
1963	11
1964	21
1965	16
1966	14
1967	27
1968	27
1969	19
1970	20
1971	18
1972	9
1973	12
1974	12
1975	7
1976	6
1977	15
1978	12
1979	14
1980	11
1981	10
1982	10
1983	12
1984	13
1985	15
1986	10
1987	9
1988	8
1989	10
1990	9
1991	13
1992	14
1993	11
1994	15
1995	16
1996	10
1997	13
1998	13
1999	12
2000	17
2001	17
2002	18
2003	17
2004	14
2005	21
2006	13
2007	10
2008	11
2009	10
2010	14
2011	18
2012	21
2013	17
2014	25
2015	17
2016	13
2017	14
2018	16
2019	10
2020	7
2021	10
2022	14
2023	15
2024	11
2025	11
2026	8
2027	13
2028	10
2029	10
2030	10
2031	10
2032	14
2033	10
2034	20
2035	20
2036	7
2037	14
2038	8
2039	11
2040	10
2041	8
2042	8
2043	18
2044	16
2045	12
2046	17
2047	8
2048	13
2049	11
2050	12
2051	13
2052	8
2053	9
2054	12
2055	13
2056	14
2057	11
2058	6
2059	5
2060	9
2061	14
2062	13
2063	10
2064	9
2065	11
2066	11
2067	7
2068	7
2069	12
2070	12
2071	11
2072	15
2073	15
2074	8
2075	13
2076	10
2077	9
2078	11
2079	15
2080	17
2081	16
2082	13
2083	40
2084	113
2085	314
2086	518
2087	606
2088	490
2089	224
2090	84
2091	21
2092	11
2093	8
2094	10
2095	6
2096	10
2097	10
2098	7
2099	7
2100	7
2101	11
2102	9
2103	13
2104	13
2105	8
2106	8
2107	8
2108	6
2109	7
2110	10
2111	8
2112	8
2113	15
2114	7
2115	9
2116	3
2117	8
2118	5
2119	7
2120	4
2121	9
2122	10
2123	11
2124	8
2125	7
2126	6
2127	7
2128	5
2129	10
2130	9
2131	8
2132	8
2133	7
2134	7
2135	7
2136	7
2137	8
2138	10
2139	9
2140	9
2141	4
2142	5
2143	8
2144	3
2145	15
2146	4
2147	8
2148	3
2149	4
2150	7
2151	8
2152	8
2153	10
2154	17
2155	21
2156	18
2157	12
2158	7
2159	8
2160	8
2161	10
2162	9
2163	10
2164	8
2165	11
2166	4
2167	1
2168	8
2169	8
2170	7
2171	4
2172	15
2173	9
2174	7
2175	5
2176	7
2177	10
2178	11
2179	7
2180	7
2181	7
2182	4
2183	8
2184	6
2185	3
2186	8
2187	7
2188	5
2189	9
2190	9
2191	5
2192	7
2193	3
2194	10
2195	8
2196	9
2197	9
2198	6
2199	4
2200	10
2201	8
2202	6
2203	3
2204	7
2205	11
2206	7
2207	7
2208	5
2209	9
2210	5
2211	6
2212	6
2213	9
2214	6
2215	8
2216	4
2217	8
2218	9
2219	7
2220	7
2221	8
2222	8
2223	5
2224	6
2225	9
2226	6
2227	6
2228	10
2229	5
2230	7
2231	5
2232	3
2233	5
2234	6
2235	6
2236	9
2237	6
2238	8
2239	5
2240	8
2241	7
2242	4
2243	7
2244	6
2245	5
2246	3
2247	7
2248	2
2249	2
2250	6
2251	5
2252	7
2253	9
2254	5
2255	9
2256	5
2257	9
2258	6
2259	5
2260	8
2261	12
2262	11
2263	7
2264	7
2265	8
2266	4
2267	11
2268	15
2269	16
2270	15
2271	8
2272	10
2273	16
2274	10
2275	14
2276	13
2277	12
2278	7
2279	7
2280	4
2281	4
2282	3
2283	3
2284	3
2285	2
2286	6
2287	2
2288	7
2289	5
2290	11
2291	8
2292	10
2293	4
2294	5
2295	5
2296	2
2297	8
2298	3
2299	2
2300	11
2301	3
2302	8
2303	2
2304	4
2305	7
2306	6
2307	7
2308	5
2309	7
2310	4
2311	5
2312	6
2313	7
2314	12
2315	7
2316	12
2317	13
2318	4
2319	8
2320	4
2321	5
2322	7
2323	5
2324	6
2325	1
2326	9
2327	5
2328	6
2329	6
2330	8
2331	11
2332	6
2333	3
2334	5
2335	4
2336	10
2337	7
2338	6
2339	5
2340	9
2341	6
2342	9
2343	4
2344	6
2345	7
2346	5
2347	4
2348	7
2349	4
2350	6
2351	8
2352	3
2353	3
2354	6
2355	9
2356	6
2357	10
2358	5
2359	1
2360	3
2361	5
2362	4
2363	3
2364	3
2365	7
2366	2
2367	1
2368	5
2369	6
2370	11
2371	8
2372	7
2373	9
2374	7
2375	7
2376	10
2377	4
2378	3
2379	4
2380	4
2381	4
2382	8
2383	1
2384	7
2385	7
2386	6
2387	4
2388	5
2389	3
2390	4
2391	4
2392	5
2393	7
2394	7
2395	1
2396	1
2397	3
2398	5
2399	7
2400	7
2401	9
2402	3
2403	3
2404	3
2405	6
2406	10
2407	6
2408	5
2409	3
2410	3
2411	3
2412	6
2413	9
2414	4
2415	4
2416	5
2417	3
2418	6
2419	5
2420	3
2421	5
2422	6
2423	7
2424	4
2425	2
2426	4
2427	9
2428	4
2429	3
2430	9
2431	3
2432	1
2433	1
2434	3
2435	2
2436	4
2437	6
2438	7
2439	5
2440	5
2441	4
2442	9
2443	5
2444	8
2445	7
2446	2
2447	5
2448	2
2449	5
2450	4
2451	2
2452	2
2453	2
2454	4
2455	10
2456	7
2457	4
2458	4
2459	1
2460	4
2461	3
2462	2
2463	4
2464	8
2465	5
2466	5
2467	5
2468	5
2469	11
2470	12
2471	15
2472	20
2473	11
2474	7
2475	2
2476	9
2477	1
2478	6
2479	4
2480	7
2481	13
2482	4
2483	2
2484	5
2485	5
2486	5
2487	3
2488	4
2489	9
2490	5
2491	3
2492	6
2493	5
2494	5
2495	8
2496	2
2497	5
2498	2
2499	3
2500	3
2501	3
2502	3
2503	5
2504	2
2505	4
2506	7
2507	4
2508	3
2509	6
2510	8
2511	2
2512	6
2513	4
2514	5
2515	10
2516	10
2517	10
2518	20
2519	28
2520	53
2521	66
2522	45
2523	32
2524	13
2525	3
2526	8
2527	4
2528	6
2529	10
2530	2
2531	8
2532	7
2533	5
2534	2
2535	9
2536	4
2537	7
2538	8
2539	6
2540	5
2541	3
2542	6
2543	4
2544	2
2545	4
2546	3
2547	3
2548	2
2549	2
2550	6
2551	5
2552	5
2553	5
2554	5
2555	0
2556	4
2557	3
2558	5
2559	3
2560	4
2561	5
2562	3
2563	2
2564	2
2565	1
2566	3
2567	3
2568	2
2569	2
2570	1
2571	5
2572	2
2573	5
2574	6
2575	3
2576	5
2577	6
2578	6
2579	1
2580	4
2581	1
2582	5
2583	2
2584	4
2585	8
2586	11
2587	6
2588	10
2589	10
2590	5
2591	4
2592	4
2593	3
2594	3
2595	2
2596	3
2597	6
2598	4
2599	2
2600	7
2601	3
2602	2
2603	7
2604	4
2605	5
2606	6
2607	2
2608	6
2609	1
2610	0
2611	1
2612	7
2613	4
2614	4
2615	5
2616	3
2617	2
2618	4
2619	4
2620	6
2621	4
2622	4
2623	5
2624	8
2625	6
2626	7
2627	6
2628	2
2629	3
2630	4
2631	5
2632	8
2633	3
2634	5
2635	7
2636	6
2637	6
2638	8
2639	12
2640	8
2641	11
2642	9
2643	4
2644	4
2645	3
2646	4
2647	4
2648	2
2649	4
2650	6
2651	1
2652	1
2653	5
2654	0
2655	6
2656	7
2657	3
2658	5
2659	8
2660	8
2661	2
2662	5
2663	7
2664	3
2665	6
2666	4
2667	3
2668	3
2669	4
2670	3
2671	2
2672	2
2673	4
2674	1
2675	4
2676	5
2677	1
2678	4
2679	5
2680	3
2681	1
2682	5
2683	4
2684	7
2685	5
2686	4
2687	7
2688	2
2689	6
2690	5
2691	2
2692	4
2693	4
2694	3
2695	2
2696	5
2697	2
2698	1
2699	5
2700	1
2701	3
2702	3
2703	5
2704	6
2705	5
2706	3
2707	4
2708	2
2709	0
2710	5
2711	4
2712	0
2713	4
2714	4
2715	1
2716	4
2717	2
2718	4
2719	1
2720	5
2721	2
2722	4
2723	3
2724	4
2725	0
2726	4
2727	2
2728	3
2729	5
2730	1
2731	3
2732	1
2733	2
2734	4
2735	2
2736	2
2737	4
2738	3
2739	2
2740	3
2741	2
2742	5
2743	1
2744	1
2745	2
2746	4
2747	8
2748	3
2749	2
2750	2
2751	3
2752	4
2753	3
2754	5
2755	2
2756	3
2757	2
2758	4
2759	5
2760	4
2761	8
2762	4
2763	2
2764	5
2765	7
2766	2
2767	2
2768	5
2769	4
2770	4
2771	8
2772	2
2773	2
2774	2
2775	5
2776	1
2777	4
2778	1
2779	2
2780	5
2781	2
2782	2
2783	4
2784	9
2785	4
2786	5
2787	4
2788	3
2789	2
2790	4
2791	2
2792	2
2793	3
2794	1
2795	5
2796	1
2797	2
2798	7
2799	4
2800	1
2801	4
2802	3
2803	4
2804	4
2805	2
2806	6
2807	6
2808	3
2809	6
2810	0
2811	4
2812	3
2813	6
2814	5
2815	4
2816	3
2817	1
2818	3
2819	4
2820	4
2821	2
2822	3
2823	6
2824	3
2825	5
2826	0
2827	4
2828	5
2829	2
2830	7
2831	1
2832	4
2833	4
2834	5
2835	3
2836	2
2837	3
2838	0
2839	2
2840	2
2841	6
2842	2
2843	2
2844	3
2845	3
2846	4
2847	1
2848	1
2849	2
2850	1
2851	3
2852	4
2853	3
2854	6
2855	3
2856	2
2857	9
2858	2
2859	4
2860	1
2861	3
2862	6
2863	2
2864	4
2865	4
2866	3
2867	1
2868	5
2869	2
2870	4
2871	3
2872	4
2873	1
2874	5
2875	1
2876	1
2877	1
2878	0
2879	2
2880	1
2881	7
2882	8
2883	2
2884	2
2885	5
2886	4
